Order_ID,Product_ID,User_ID,Order_Date,Return_Date,Product_Category,Product_Price,Order_Quantity,Return_Reason,Return_Status,Days_to_Return,User_Age,User_Gender,User_Location,Payment_Method,Shipping_Method,Discount_Applied,Return,Return_Probability,Risk_Level
ORD00002489,PROD00002489,USER00002489,2023-11-13,2024-08-01,Toys,155.48,3,Not as described,Returned,262.0,37,Female,City9,Gift Card,Standard,18.91,1,0.5141958180262359,High
ORD00002490,PROD00002490,USER00002490,2024-02-18,2023-04-07,Electronics,105.12,1,Not as described,Returned,-317.0,37,Female,City34,Debit Card,Express,28.84,1,0.5139852853303195,High
ORD00002491,PROD00002491,USER00002491,2024-09-15,2023-10-09,Books,16.58,3,Changed mind,Returned,-342.0,50,Male,City14,Credit Card,Next-Day,5.96,1,0.5134463174148551,High
ORD00002493,PROD00002493,USER00002493,2023-06-10,2023-05-14,Books,398.86,5,Defective,Returned,-27.0,23,Male,City90,Credit Card,Next-Day,28.59,1,0.5201515585421136,High
ORD00002494,PROD00002494,USER00002494,2023-06-01,2023-03-28,Books,277.3,5,Not as described,Returned,-65.0,28,Female,City10,PayPal,Express,14.98,1,0.5213292207515227,High
ORD00002496,PROD00002496,USER00002496,2023-09-24,,Clothing,103.66,5,No Return,Not Returned,0.0,44,Female,City52,Credit Card,Standard,19.25,0,0.5170939736642055,High
ORD00002500,PROD00002500,USER00002500,2023-06-18,2024-12-26,Books,220.67,3,Not as described,Returned,557.0,18,Female,City7,Credit Card,Standard,46.62,1,0.5223860309951402,High
ORD00002501,PROD00002501,USER00002501,2024-12-29,,Books,243.86,3,No Return,Not Returned,0.0,35,Male,City48,Debit Card,Next-Day,29.41,0,0.5135585629862031,High
ORD00002507,PROD00002507,USER00002507,2024-09-21,,Clothing,166.04,4,No Return,Not Returned,0.0,40,Female,City35,PayPal,Standard,26.62,0,0.5152795261804789,High
ORD00002508,PROD00002508,USER00002508,2024-09-17,,Clothing,56.09,1,No Return,Not Returned,0.0,20,Male,City22,PayPal,Standard,41.09,0,0.5246874151293829,High
ORD00002510,PROD00002510,USER00002510,2023-12-11,2023-05-19,Toys,309.83,3,Defective,Returned,-206.0,34,Female,City84,Debit Card,Next-Day,7.11,1,0.512825243745831,High
ORD00002512,PROD00002512,USER00002512,2023-03-08,,Clothing,214.74,4,No Return,Not Returned,0.0,18,Female,City35,Gift Card,Next-Day,5.47,0,0.5270934700855833,High
ORD00002515,PROD00002515,USER00002515,2024-01-02,2023-05-07,Clothing,62.63,3,Not as described,Returned,-240.0,51,Male,City31,Gift Card,Express,36.35,1,0.5108594846969176,High
ORD00002516,PROD00002516,USER00002516,2023-07-02,,Electronics,140.74,2,No Return,Not Returned,0.0,30,Female,City37,Gift Card,Express,46.15,0,0.517906310537895,High
ORD00002519,PROD00002519,USER00002519,2023-02-11,2024-06-11,Books,208.36,5,Wrong item,Returned,486.0,20,Female,City6,Debit Card,Standard,4.25,1,0.52620772086355,High
ORD00002522,PROD00002522,USER00002522,2024-12-27,,Toys,165.56,3,No Return,Not Returned,0.0,40,Male,City64,PayPal,Next-Day,21.54,0,0.5131260212316514,High
ORD00002523,PROD00002523,USER00002523,2024-02-26,,Toys,117.76,1,No Return,Not Returned,0.0,19,Male,City92,Credit Card,Express,9.59,0,0.5232326959606541,High
ORD00002524,PROD00002524,USER00002524,2024-10-26,2024-01-09,Clothing,254.09,5,Changed mind,Returned,-291.0,24,Female,City44,Debit Card,Express,39.77,1,0.5255013717632754,High
ORD00002526,PROD00002526,USER00002526,2024-10-02,2024-11-25,Clothing,206.86,5,Not as described,Returned,54.0,47,Female,City76,Credit Card,Next-Day,18.67,1,0.5115693597509908,High
ORD00002528,PROD00002528,USER00002528,2024-01-29,2023-10-29,Home,479.03,5,Not as described,Returned,-92.0,22,Male,City48,Credit Card,Standard,28.11,1,0.5183491613514857,High
ORD00002530,PROD00002530,USER00002530,2023-10-23,2024-07-03,Clothing,123.09,4,Not as described,Returned,254.0,40,Male,City76,Credit Card,Next-Day,1.13,1,0.5156500915638558,High
ORD00002532,PROD00002532,USER00002532,2024-06-01,,Home,258.91,3,No Return,Not Returned,0.0,39,Female,City50,Gift Card,Next-Day,18.57,0,0.5106058237795382,High
ORD00002535,PROD00002535,USER00002535,2023-09-15,2023-11-30,Clothing,130.61,2,Wrong item,Returned,76.0,34,Female,City98,PayPal,Next-Day,3.14,1,0.5154794350109491,High
ORD00002536,PROD00002536,USER00002536,2023-10-03,,Home,59.66,5,No Return,Not Returned,0.0,26,Female,City53,Gift Card,Express,20.92,0,0.5295647475764932,High
ORD00002540,PROD00002540,USER00002540,2024-09-06,,Clothing,326.09,4,No Return,Not Returned,0.0,38,Female,City50,PayPal,Standard,42.11,0,0.5111338867816487,High
ORD00002541,PROD00002541,USER00002541,2024-06-07,,Toys,49.89,3,No Return,Not Returned,0.0,24,Female,City7,Debit Card,Express,47.66,0,0.5267834954733059,High
ORD00002542,PROD00002542,USER00002542,2024-07-24,,Toys,60.24,3,No Return,Not Returned,0.0,36,Female,City63,Credit Card,Express,13.63,0,0.5191047314596795,High
ORD00002543,PROD00002543,USER00002543,2024-03-24,2023-03-06,Electronics,348.2,2,Defective,Returned,-384.0,23,Male,City8,Gift Card,Standard,43.72,1,0.5168480482049888,High
ORD00002544,PROD00002544,USER00002544,2024-07-15,,Electronics,101.61,4,No Return,Not Returned,0.0,19,Male,City74,Debit Card,Express,28.9,0,0.5302686502038719,High
ORD00002546,PROD00002546,USER00002546,2023-02-17,2024-03-13,Electronics,34.66,5,Wrong item,Returned,390.0,49,Male,City56,Gift Card,Next-Day,22.51,1,0.5147068958533444,High
ORD00002548,PROD00002548,USER00002548,2024-10-28,2024-06-23,Clothing,481.9,2,Changed mind,Returned,-127.0,21,Female,City84,Debit Card,Standard,38.52,1,0.5125042427035008,High
ORD00002551,PROD00002551,USER00002551,2024-07-20,2024-05-04,Books,16.96,3,Defective,Returned,-77.0,32,Male,City73,Debit Card,Next-Day,32.35,1,0.5233239715733845,High
ORD00002554,PROD00002554,USER00002554,2024-10-22,2023-09-05,Home,182.99,5,Changed mind,Returned,-413.0,53,Female,City63,Debit Card,Next-Day,31.91,1,0.5106664402049538,High
ORD00002561,PROD00002561,USER00002561,2024-03-23,,Books,420.16,4,No Return,Not Returned,0.0,31,Female,City81,PayPal,Standard,18.25,0,0.512261300349563,High
ORD00002565,PROD00002565,USER00002565,2023-02-12,,Clothing,347.09,4,No Return,Not Returned,0.0,32,Male,City1,PayPal,Standard,40.88,0,0.5141008059128236,High
ORD00002569,PROD00002569,USER00002569,2024-07-01,2023-04-07,Books,8.63,4,Defective,Returned,-451.0,45,Male,City29,Credit Card,Standard,49.29,1,0.5193991943380868,High
ORD00002570,PROD00002570,USER00002570,2024-11-19,2023-09-09,Toys,337.57,2,Wrong item,Returned,-437.0,30,Male,City67,Debit Card,Next-Day,47.64,1,0.5131456106958013,High
ORD00002575,PROD00002575,USER00002575,2024-10-03,,Clothing,298.38,5,No Return,Not Returned,0.0,41,Female,City6,PayPal,Standard,26.57,0,0.5123979089954454,High
ORD00002582,PROD00002582,USER00002582,2023-08-18,,Electronics,405.95,4,No Return,Not Returned,0.0,31,Male,City22,Debit Card,Next-Day,44.34,0,0.5127380574178467,High
ORD00002586,PROD00002586,USER00002586,2024-09-24,,Toys,245.09,4,No Return,Not Returned,0.0,39,Female,City91,PayPal,Standard,49.9,0,0.5132396432273658,High
ORD00002588,PROD00002588,USER00002588,2024-02-16,2023-11-30,Books,107.28,2,Changed mind,Returned,-78.0,35,Female,City59,PayPal,Next-Day,10.34,1,0.5162988716374848,High
ORD00002590,PROD00002590,USER00002590,2023-09-29,,Books,23.68,4,No Return,Not Returned,0.0,36,Male,City80,Debit Card,Express,24.13,0,0.5224975826406728,High
ORD00002591,PROD00002591,USER00002591,2023-12-18,,Books,132.25,3,No Return,Not Returned,0.0,36,Male,City11,Credit Card,Standard,20.44,0,0.5166903285279081,High
ORD00002592,PROD00002592,USER00002592,2023-07-14,,Toys,38.0,5,No Return,Not Returned,0.0,35,Male,City55,Gift Card,Standard,30.32,0,0.5247953457754788,High
ORD00002593,PROD00002593,USER00002593,2023-04-16,,Home,316.56,2,No Return,Not Returned,0.0,33,Female,City87,Credit Card,Next-Day,29.37,0,0.5101730609511609,High
ORD00002597,PROD00002597,USER00002597,2024-11-08,2024-11-12,Home,64.5,4,Changed mind,Returned,4.0,29,Male,City67,Debit Card,Next-Day,21.78,1,0.5253897905453582,High
ORD00002599,PROD00002599,USER00002599,2024-01-18,2023-09-25,Books,285.82,4,Defective,Returned,-115.0,32,Male,City85,Debit Card,Standard,41.63,1,0.5166402387794454,High
ORD00002601,PROD00002601,USER00002601,2023-01-17,,Home,65.07,2,No Return,Not Returned,0.0,43,Male,City45,PayPal,Standard,11.23,0,0.512491792955,High
ORD00002603,PROD00002603,USER00002603,2024-02-23,,Electronics,20.78,3,No Return,Not Returned,0.0,44,Male,City3,PayPal,Standard,3.28,0,0.5155353432075436,High
ORD00002606,PROD00002606,USER00002606,2024-11-04,2023-05-23,Books,366.73,2,Not as described,Returned,-531.0,25,Male,City30,PayPal,Standard,40.37,1,0.5156224722699032,High
ORD00002607,PROD00002607,USER00002607,2023-12-28,2024-04-27,Clothing,434.24,2,Not as described,Returned,121.0,22,Female,City92,Debit Card,Standard,24.51,1,0.5124463167778434,High
ORD00002608,PROD00002608,USER00002608,2024-11-07,2024-04-03,Books,233.39,1,Wrong item,Returned,-218.0,30,Female,City55,PayPal,Express,24.05,1,0.5135480605124285,High
ORD00002609,PROD00002609,USER00002609,2023-11-29,,Books,212.8,3,No Return,Not Returned,0.0,20,Female,City26,Credit Card,Express,24.9,0,0.5237712588949864,High
ORD00002610,PROD00002610,USER00002610,2024-07-28,,Clothing,343.33,4,No Return,Not Returned,0.0,22,Female,City59,PayPal,Standard,2.46,0,0.5203425840793459,High
ORD00002611,PROD00002611,USER00002611,2024-11-13,,Books,80.95,2,No Return,Not Returned,0.0,41,Male,City74,Gift Card,Standard,12.91,0,0.5131828255851701,High
ORD00002616,PROD00002616,USER00002616,2023-09-18,,Toys,30.89,3,No Return,Not Returned,0.0,47,Male,City27,Credit Card,Standard,19.27,0,0.5133608399123505,High
ORD00002617,PROD00002617,USER00002617,2024-10-05,,Clothing,425.4,4,No Return,Not Returned,0.0,32,Male,City82,Gift Card,Next-Day,23.87,0,0.5114735239737331,High
ORD00002618,PROD00002618,USER00002618,2023-01-08,,Electronics,169.29,4,No Return,Not Returned,0.0,37,Female,City10,Credit Card,Next-Day,0.87,0,0.5170055282477783,High
ORD00002619,PROD00002619,USER00002619,2024-12-02,2024-08-24,Clothing,159.53,1,Wrong item,Returned,-100.0,23,Male,City32,Debit Card,Standard,15.25,1,0.5198092012262777,High
ORD00002625,PROD00002625,USER00002625,2024-06-01,,Books,134.8,2,No Return,Not Returned,0.0,36,Female,City55,PayPal,Standard,21.13,0,0.5144355491112002,High
ORD00002626,PROD00002626,USER00002626,2024-03-11,,Books,229.02,2,No Return,Not Returned,0.0,36,Female,City43,PayPal,Standard,17.95,0,0.511274515728283,High
ORD00002632,PROD00002632,USER00002632,2024-04-22,2024-02-15,Home,181.44,4,Wrong item,Returned,-67.0,45,Male,City13,Gift Card,Express,16.28,1,0.511985965789726,High
ORD00002636,PROD00002636,USER00002636,2023-05-12,2024-03-06,Electronics,236.4,5,Changed mind,Returned,299.0,32,Male,City61,Debit Card,Standard,14.65,1,0.5187224817221645,High
ORD00002648,PROD00002648,USER00002648,2023-03-31,2024-06-24,Toys,165.53,3,Defective,Returned,451.0,18,Male,City92,Debit Card,Express,3.84,1,0.524679033258905,High
ORD00002649,PROD00002649,USER00002649,2024-07-21,,Clothing,236.66,4,No Return,Not Returned,0.0,38,Male,City34,Gift Card,Express,13.66,0,0.5141342867122053,High
ORD00002650,PROD00002650,USER00002650,2023-12-23,,Home,87.75,4,No Return,Not Returned,0.0,37,Male,City7,Gift Card,Standard,35.49,0,0.5197392697524648,High
ORD00002654,PROD00002654,USER00002654,2024-10-03,2023-01-14,Toys,145.89,2,Changed mind,Returned,-628.0,37,Male,City46,Gift Card,Standard,17.29,1,0.5160973370968545,High
ORD00002658,PROD00002658,USER00002658,2023-01-01,2023-01-25,Toys,363.3,5,Wrong item,Returned,24.0,40,Female,City36,PayPal,Next-Day,3.76,1,0.5107304304622402,High
ORD00002669,PROD00002669,USER00002669,2024-01-17,,Toys,366.28,4,No Return,Not Returned,0.0,21,Female,City7,Credit Card,Standard,7.91,0,0.5201846754587394,High
ORD00002671,PROD00002671,USER00002671,2023-12-16,2024-09-26,Home,32.81,4,Changed mind,Returned,285.0,35,Female,City80,Debit Card,Next-Day,20.81,1,0.5216034194912559,High
ORD00002672,PROD00002672,USER00002672,2023-11-18,,Home,274.71,4,No Return,Not Returned,0.0,42,Male,City84,PayPal,Express,34.93,0,0.5104099246365916,High
ORD00002673,PROD00002673,USER00002673,2023-06-13,2023-12-05,Clothing,156.48,5,Wrong item,Returned,175.0,34,Male,City71,Gift Card,Next-Day,25.28,1,0.5207006939718426,High
ORD00002674,PROD00002674,USER00002674,2023-03-05,,Books,275.17,5,No Return,Not Returned,0.0,27,Female,City63,Credit Card,Next-Day,42.74,0,0.5217382011701072,High
ORD00002676,PROD00002676,USER00002676,2024-05-13,,Clothing,76.24,3,No Return,Not Returned,0.0,44,Female,City39,PayPal,Next-Day,38.63,0,0.5136750421019111,High
ORD00002677,PROD00002677,USER00002677,2023-03-12,,Electronics,32.66,4,No Return,Not Returned,0.0,54,Male,City79,Debit Card,Express,39.32,0,0.5111879628021893,High
ORD00002678,PROD00002678,USER00002678,2023-08-12,,Toys,134.74,5,No Return,Not Returned,0.0,34,Female,City91,Gift Card,Standard,44.52,0,0.5221657325565403,High
ORD00002679,PROD00002679,USER00002679,2023-11-02,,Electronics,405.55,2,No Return,Not Returned,0.0,25,Male,City56,Debit Card,Express,44.16,0,0.5120829926498828,High
ORD00002680,PROD00002680,USER00002680,2024-06-03,2023-05-26,Clothing,6.3,3,Defective,Returned,-374.0,34,Male,City74,PayPal,Standard,42.43,1,0.5237086828710524,High
ORD00002682,PROD00002682,USER00002682,2024-06-13,2023-05-13,Toys,119.08,2,Defective,Returned,-397.0,25,Female,City84,PayPal,Standard,33.93,1,0.5233595873286667,High
ORD00002685,PROD00002685,USER00002685,2023-09-13,2023-05-02,Books,308.48,5,Defective,Returned,-134.0,45,Female,City59,PayPal,Express,32.31,1,0.5101757626724727,High
ORD00002686,PROD00002686,USER00002686,2023-04-24,,Home,155.99,5,No Return,Not Returned,0.0,32,Female,City63,Debit Card,Standard,24.4,0,0.5226759125936975,High
ORD00002687,PROD00002687,USER00002687,2024-10-31,,Electronics,298.09,2,No Return,Not Returned,0.0,30,Female,City21,Credit Card,Standard,21.25,0,0.5126287627340569,High
ORD00002688,PROD00002688,USER00002688,2023-08-03,2023-12-21,Electronics,183.36,3,Changed mind,Returned,140.0,43,Female,City97,Credit Card,Next-Day,19.79,1,0.5101028629077987,High
ORD00002690,PROD00002690,USER00002690,2023-12-30,,Home,105.12,5,No Return,Not Returned,0.0,26,Male,City95,Debit Card,Express,40.49,0,0.5280436397884475,High
ORD00002692,PROD00002692,USER00002692,2024-12-13,,Toys,30.62,3,No Return,Not Returned,0.0,49,Female,City53,Gift Card,Standard,43.82,0,0.5121460870230007,High
ORD00002696,PROD00002696,USER00002696,2023-03-18,,Clothing,107.65,4,No Return,Not Returned,0.0,32,Male,City8,Gift Card,Express,14.28,0,0.5221285126726537,High
ORD00002698,PROD00002698,USER00002698,2024-03-30,2023-12-19,Electronics,152.48,3,Not as described,Returned,-102.0,38,Female,City5,Credit Card,Next-Day,23.1,1,0.5152181458352337,High
ORD00002699,PROD00002699,USER00002699,2023-05-26,2024-03-23,Clothing,182.03,5,Not as described,Returned,302.0,47,Male,City40,Gift Card,Standard,40.73,1,0.5113573694421861,High
ORD00002700,PROD00002700,USER00002700,2023-12-03,,Electronics,71.62,4,No Return,Not Returned,0.0,48,Female,City93,Debit Card,Next-Day,43.0,0,0.5135523791574085,High
ORD00002703,PROD00002703,USER00002703,2023-10-04,,Electronics,122.39,5,No Return,Not Returned,0.0,36,Male,City32,PayPal,Next-Day,43.44,0,0.521357270065747,High
ORD00002704,PROD00002704,USER00002704,2023-07-22,2023-01-24,Electronics,57.34,3,Not as described,Returned,-179.0,32,Female,City57,Debit Card,Next-Day,36.2,1,0.5224003596823342,High
ORD00002707,PROD00002707,USER00002707,2024-04-28,2023-09-01,Home,405.76,5,Not as described,Returned,-240.0,40,Male,City70,Debit Card,Standard,12.51,1,0.5104182650001876,High
ORD00002708,PROD00002708,USER00002708,2024-02-17,2023-11-07,Books,113.75,1,Not as described,Returned,-102.0,36,Female,City23,PayPal,Standard,26.49,1,0.5134017577698834,High
ORD00002709,PROD00002709,USER00002709,2024-08-07,2023-04-29,Clothing,212.23,5,Defective,Returned,-466.0,39,Female,City77,Debit Card,Standard,24.47,1,0.5184737411384605,High
ORD00002716,PROD00002716,USER00002716,2023-05-29,2024-09-26,Clothing,164.6,5,Defective,Returned,486.0,23,Female,City18,PayPal,Standard,7.43,1,0.5258409061133775,High
ORD00002718,PROD00002718,USER00002718,2024-09-26,,Electronics,84.52,3,No Return,Not Returned,0.0,25,Male,City44,Credit Card,Next-Day,1.09,0,0.5250133635223144,High
ORD00002720,PROD00002720,USER00002720,2023-04-12,2024-06-10,Toys,47.06,3,Wrong item,Returned,425.0,37,Male,City34,Credit Card,Standard,32.56,1,0.5171454756400193,High
ORD00002721,PROD00002721,USER00002721,2024-01-01,2023-10-27,Clothing,22.07,3,Changed mind,Returned,-66.0,40,Female,City11,Credit Card,Express,4.66,1,0.5182164770967613,High
ORD00002722,PROD00002722,USER00002722,2023-12-11,,Toys,276.61,4,No Return,Not Returned,0.0,34,Male,City61,Credit Card,Express,16.29,0,0.5152413542077855,High
ORD00002724,PROD00002724,USER00002724,2024-01-18,2024-02-01,Clothing,470.4,4,Not as described,Returned,14.0,23,Female,City79,Gift Card,Express,29.01,1,0.5154116323900231,High
ORD00002725,PROD00002725,USER00002725,2023-06-21,2023-12-16,Toys,268.83,5,Not as described,Returned,178.0,20,Female,City3,Credit Card,Next-Day,45.59,1,0.5254782672344449,High
ORD00002727,PROD00002727,USER00002727,2023-12-22,2023-09-17,Toys,43.6,5,Wrong item,Returned,-96.0,37,Male,City4,Credit Card,Next-Day,20.42,1,0.5237898973907192,High
ORD00002729,PROD00002729,USER00002729,2023-08-17,,Books,151.29,2,No Return,Not Returned,0.0,22,Female,City88,PayPal,Standard,7.47,0,0.5224431331384921,High
ORD00002730,PROD00002730,USER00002730,2024-09-07,,Toys,82.28,4,No Return,Not Returned,0.0,29,Male,City45,Gift Card,Express,40.82,0,0.524811211787633,High
ORD00002734,PROD00002734,USER00002734,2024-03-21,2023-04-01,Electronics,208.6,1,Not as described,Returned,-355.0,20,Female,City79,Gift Card,Next-Day,20.5,1,0.5210718367404642,High
ORD00002735,PROD00002735,USER00002735,2023-01-21,2023-12-18,Home,335.04,3,Defective,Returned,331.0,25,Male,City48,Credit Card,Standard,27.95,1,0.5152234898605741,High
ORD00002737,PROD00002737,USER00002737,2024-08-28,2023-06-09,Electronics,37.19,4,Wrong item,Returned,-446.0,32,Female,City15,Gift Card,Express,22.68,1,0.5263645256589802,High
ORD00002738,PROD00002738,USER00002738,2024-02-14,2023-04-01,Electronics,328.79,4,Defective,Returned,-319.0,18,Female,City10,Debit Card,Next-Day,29.85,1,0.5246163134506543,High
ORD00002741,PROD00002741,USER00002741,2023-10-25,,Books,15.02,1,No Return,Not Returned,0.0,40,Female,City11,PayPal,Standard,49.19,0,0.513836679018919,High
ORD00002745,PROD00002745,USER00002745,2024-03-11,,Books,256.2,5,No Return,Not Returned,0.0,29,Male,City6,Debit Card,Standard,35.41,0,0.5211515307199033,High
ORD00002751,PROD00002751,USER00002751,2023-02-06,2023-12-04,Books,11.0,2,Wrong item,Returned,301.0,44,Male,City91,Credit Card,Next-Day,12.4,1,0.5124255933234586,High
ORD00002759,PROD00002759,USER00002759,2024-11-05,,Clothing,183.18,3,No Return,Not Returned,0.0,38,Male,City3,PayPal,Next-Day,45.71,0,0.513758637202635,High
ORD00002761,PROD00002761,USER00002761,2024-03-21,2023-06-04,Books,82.19,1,Not as described,Returned,-291.0,42,Male,City35,PayPal,Express,42.99,1,0.511585510917602,High
ORD00002764,PROD00002764,USER00002764,2023-05-31,2023-12-22,Clothing,191.83,4,Wrong item,Returned,205.0,45,Female,City77,Credit Card,Standard,48.67,1,0.5104910262688769,High
ORD00002766,PROD00002766,USER00002766,2024-07-04,2023-03-29,Toys,48.66,4,Wrong item,Returned,-463.0,47,Male,City40,PayPal,Express,27.85,1,0.5168846246122722,High
ORD00002767,PROD00002767,USER00002767,2023-09-09,,Electronics,161.69,4,No Return,Not Returned,0.0,21,Male,City62,PayPal,Next-Day,6.22,0,0.5270377047820479,High
ORD00002770,PROD00002770,USER00002770,2023-04-04,,Clothing,82.32,1,No Return,Not Returned,0.0,30,Male,City15,Debit Card,Express,28.19,0,0.5176964795176007,High
ORD00002773,PROD00002773,USER00002773,2023-09-02,,Electronics,464.38,5,No Return,Not Returned,0.0,24,Female,City78,Credit Card,Standard,7.08,0,0.5172298815190215,High
ORD00002774,PROD00002774,USER00002774,2024-01-02,,Books,105.07,4,No Return,Not Returned,0.0,29,Female,City1,Credit Card,Standard,12.36,0,0.5240479371249139,High
ORD00002775,PROD00002775,USER00002775,2023-07-30,,Electronics,439.11,5,No Return,Not Returned,0.0,21,Female,City96,Gift Card,Express,7.14,0,0.5199114431739315,High
